result_id,result_month,winner_id,loser_id,winner_set_1,winner_set_2,winner_set_3,winner_set_4,winner_set_5,loser_set_1,loser_set_2,loser_set_3,loser_set_4,loser_set_5
2125,Feb-19,1744266,224134,7,7,0,0,0,6,5,0,0,0
2126,Aug-19,391097,11366,6,6,6,0,0,1,7,3,0,0
2127,Jan-19,11342,84513,7,6,0,0,0,6,0,0,0,0
2128,Oct-19,11134,10789,6,7,0,0,0,4,5,0,0,0
2129,Jan-19,10479,10352,6,6,0,0,0,2,3,0,0,0
2130,Aug-19,3654,58977,4,6,6,6,0,6,2,3,0,0
2131,Aug-19,70402,1008596,6,6,6,0,0,7,4,2,0,0
2132,Nov-19,439496,253814,3,6,6,0,0,6,3,4,0,0
2133,Jan-19,198546,3498,7,6,0,0,0,6,4,0,0,0
2134,Aug-19,28487,11558,1,7,6,0,0,6,6,3,0,0
2135,Oct-19,3882,3617,6,6,7,0,0,7,4,5,0,0
2137,Oct-19,11095,85223,6,6,7,0,0,1,7,6,0,0
2140,Nov-19,3534,1744265,7,6,0,0,0,5,3,0,0,0
2141,Oct-19,96338,4954,6,7,0,0,0,4,6,0,0,0
2142,Dec-19,71334,1969408,6,3,6,0,0,4,6,3,0,0
2145,Aug-19,27182,1399808,6,6,6,0,0,4,7,2,0,0
2146,Jan-19,3691,217512,6,4,7,6,7,7,6,6,4,6
2148,Aug-19,10378,10765,6,7,0,0,0,2,5,0,0,0
2149,Jul-19,24753,10383,6,4,6,0,0,3,6,4,0,0
2152,Aug-19,4122,7681,6,6,0,0,0,3,0,0,0,0
2156,Sep-19,10250,2555959,2,7,6,0,0,6,6,1,0,0
2157,Nov-19,65365,51289,3,6,7,0,0,6,3,6,0,0
2158,Aug-19,10274,11342,7,4,6,0,0,6,6,3,0,0
2159,Mar-19,10274,57418,6,6,0,0,0,2,4,0,0,0
2160,May-19,4464,4072,4,6,6,0,0,6,0,3,0,0
2161,Jul-19,3700,73237,6,6,0,0,0,4,4,0,0,0
2162,Sep-19,67499,166504,3,7,6,0,0,6,5,4,0,0
2163,Oct-19,3982,1740216,7,6,6,0,0,5,7,3,0,0
2164,Oct-19,52886,53255,6,6,0,0,0,3,3,0,0,0
2165,Jul-19,2616345,4276,6,6,0,0,0,3,3,0,0,0
2168,Jan-19,45027,219786,6,6,0,0,0,4,3,0,0,0
2169,Aug-19,230116,1601923,6,6,0,0,0,4,4,0,0,0
2170,Jul-19,96338,2500037,6,6,0,0,0,3,2,0,0,0
2173,Sep-19,67412,1740249,6,6,0,0,0,2,0,0,0,0
2174,Mar-19,10297,65308,1,7,7,0,0,6,5,6,0,0
2175,Sep-19,3863,4802,6,7,0,0,0,4,5,0,0,0
2176,Aug-19,94598,65635,6,6,0,0,0,3,3,0,0,0
2177,May-19,51794,2590128,6,6,7,0,0,1,7,5,0,0
2178,Sep-19,10537,74148,6,6,0,0,0,2,4,0,0,0
2182,Jan-19,10244,11346,6,6,0,0,0,2,3,0,0,0
2185,May-19,4633,56823,7,6,0,0,0,5,3,0,0,0
2186,Aug-19,3654,69327,6,6,0,0,0,4,4,0,0,0
2190,Jan-19,3867,3475,7,2,6,0,0,5,6,4,0,0
2194,Sep-19,2088345,1900835,6,6,0,0,0,4,3,0,0,0
2195,Jul-19,3558,3718,6,5,7,0,0,4,7,6,0,0
2196,Oct-19,57248,268917,7,6,0,0,0,5,2,0,0,0
2199,Feb-19,3687,203816,7,6,0,0,0,6,2,0,0,0
2200,Aug-19,206781,3862,3,7,6,0,0,6,5,2,0,0
2201,Aug-19,73237,3499,6,3,6,0,0,3,6,3,0,0
2202,Sep-19,2005359,2616345,7,6,0,0,0,5,4,0,0,0
2204,Aug-19,94283,3499,7,6,0,0,0,5,0,0,0,0
2205,Oct-19,405461,3718,6,4,6,0,0,4,6,1,0,0
2206,Jun-19,72527,82614,6,6,0,0,0,4,2,0,0,0
2207,Jul-19,207055,49979,3,7,7,0,0,6,6,6,0,0
2208,Oct-19,67626,2062227,6,2,7,0,0,4,6,6,0,0
2209,Sep-19,11095,10695,6,6,0,0,0,2,2,0,0,0
2210,May-19,802298,54638,7,6,0,0,0,6,4,0,0,0
2213,Jul-19,4726,51322,6,6,0,0,0,4,4,0,0,0
2214,Nov-19,2088345,45571,6,6,0,0,0,3,4,0,0,0
2215,Nov-19,3850,3894,6,6,0,0,0,4,2,0,0,0
2216,Feb-19,593241,1609088,6,6,0,0,0,2,3,0,0,0
2217,Feb-19,10469,240233,6,6,0,0,0,3,0,0,0,0
2218,Oct-19,52598,2115126,6,7,0,0,0,2,6,0,0,0
2219,Oct-19,28298,3943,7,6,0,0,0,6,4,0,0,0
2221,Oct-19,52294,3587,6,6,0,0,0,1,3,0,0,0
2223,Feb-19,95506,1639509,6,6,0,0,0,4,3,0,0,0
2224,Nov-19,3673,58915,6,6,0,0,0,0,2,0,0,0
2225,Mar-19,55908,4560,5,6,7,0,0,7,4,6,0,0
2226,Sep-19,11035,11366,6,7,0,0,0,4,6,0,0,0
2227,Aug-19,70649,10793,6,6,0,0,0,4,1,0,0,0
2228,Aug-19,260593,3982,6,6,7,0,0,2,7,6,0,0
2231,Jul-19,3723,256513,7,6,0,0,0,5,3,0,0,0
2234,Jul-19,3828,27273,6,6,0,0,0,3,0,0,0,0
2237,Jul-19,4611,5069,6,6,6,0,0,4,7,3,0,0
2238,Jul-19,54196,1083703,6,6,0,0,0,1,4,0,0,0
2239,Mar-19,4686,3878,6,6,0,0,0,3,4,0,0,0
2240,Aug-19,10378,11361,6,7,0,0,0,2,5,0,0,0
2241,Jul-19,51288,1625971,7,6,0,0,0,6,3,0,0,0
2242,Feb-19,2555950,10789,4,6,6,0,0,6,3,1,0,0
2244,Jan-19,3498,83218,4,6,6,0,0,6,4,4,0,0
2245,May-19,54638,4310,4,7,6,0,0,6,5,3,0,0
2246,Aug-19,593241,10286,6,6,0,0,0,4,2,0,0,0
2248,Jul-19,2566922,2089548,6,6,0,0,0,2,1,0,0,0
2249,Jan-19,58235,79636,6,6,0,0,0,2,3,0,0,0
2254,Mar-19,4031,5218,6,6,0,0,0,4,4,0,0,0
2258,Oct-19,5164,27419,6,6,0,0,0,3,4,0,0,0
2259,Sep-19,3619,54130,4,6,6,0,0,6,4,3,0,0
2260,Oct-19,2095346,2093825,6,6,0,0,0,3,3,0,0,0
2261,Sep-19,4031,4733,6,4,7,0,0,3,6,6,0,0
2262,Sep-19,3458,2601750,6,1,6,0,0,1,6,2,0,0
2263,Nov-19,4047,3460,6,7,0,0,0,4,5,0,0,0
2264,Nov-19,3766,212742,6,6,0,0,0,2,0,0,0,0
2265,Sep-19,217512,3761,6,6,0,0,0,3,4,0,0,0
2266,Jan-19,3564,2611998,6,6,0,0,0,3,2,0,0,0
2268,Jul-19,2526148,55210,6,7,6,0,0,7,5,4,0,0
2269,Nov-19,51801,4462,6,4,7,0,0,3,6,6,0,0
2270,Dec-19,79636,238409,6,6,0,0,0,4,2,0,0,0
2271,Jul-19,1711873,2204585,7,3,6,0,0,6,6,1,0,0
2272,Sep-19,10789,11161,7,6,0,0,0,5,1,0,0,0
2273,Sep-19,58232,11274,6,6,0,0,0,3,4,0,0,0
2274,Mar-19,10344,11035,6,6,0,0,0,0,2,0,0,0
2275,Sep-19,398304,142720,6,4,6,0,0,1,6,2,0,0
2276,Feb-19,2514772,2511412,6,6,0,0,0,1,1,0,0,0
2278,Dec-19,10811,57552,6,6,0,0,0,0,0,0,0,0
2280,Sep-19,50113,11095,6,6,6,0,0,7,4,4,0,0
2281,Oct-19,3882,4733,4,6,6,0,0,6,3,3,0,0
2283,Nov-19,75587,3534,7,5,7,0,0,6,7,5,0,0
2284,Oct-19,67623,52337,6,6,0,0,0,1,4,0,0,0
2285,Aug-19,60157,3570,6,7,0,0,0,1,6,0,0,0
2287,Sep-19,24836,34144,6,6,0,0,0,3,3,0,0,0
2289,Jul-19,2103686,3723,6,6,0,0,0,3,2,0,0,0
2290,Aug-19,4073,86294,7,6,0,0,0,5,3,0,0,0
2291,Sep-19,95506,1740216,6,7,0,0,0,3,6,0,0,0
2292,Jul-19,3766,2085750,7,6,0,0,0,6,3,0,0,0
2293,Jul-19,2616432,142746,6,7,0,0,0,2,6,0,0,0
2294,Feb-19,5218,224678,6,7,0,0,0,3,5,0,0,0
2295,Aug-19,53368,11346,6,6,6,0,0,7,3,4,0,0
2297,Mar-19,11140,10850,3,7,6,0,0,6,5,4,0,0
2298,Sep-19,217512,4372,6,6,0,0,0,3,2,0,0,0
2299,Sep-19,45027,2555953,6,6,0,0,0,4,2,0,0,0
2300,Aug-19,65230,95375,2,6,7,0,0,6,4,6,0,0
2301,Feb-19,5218,2616345,6,3,6,0,0,3,6,1,0,0
2302,Jul-19,28487,11342,6,6,0,0,0,1,4,0,0,0
2304,Jan-19,217512,3570,6,6,2,6,0,2,4,6,4,0
2305,Aug-19,2035498,10283,6,7,0,0,0,2,5,0,0,0
2307,Oct-19,4633,2526148,6,6,0,0,0,3,3,0,0,0
2308,Nov-19,4560,55419,6,7,0,0,0,3,5,0,0,0
2310,Nov-19,2594847,28527,7,7,0,0,0,5,6,0,0,0
2311,Aug-19,3469,3867,6,6,6,6,0,1,7,4,3,0
2314,Jun-19,2087254,28080,5,6,6,0,0,7,1,2,0,0
2316,Mar-19,10249,10794,6,6,0,0,0,2,3,0,0,0
2319,Jun-19,3679,802298,6,6,0,0,0,3,1,0,0,0
2320,Sep-19,411593,53292,6,7,0,0,0,4,6,0,0,0
2322,Oct-19,94598,802298,6,6,0,0,0,2,4,0,0,0
2323,Mar-19,4445,3462,6,5,6,0,0,3,7,2,0,0
2324,Oct-19,11346,2620385,7,6,6,0,0,6,7,3,0,0
2325,Jul-19,162815,369129,6,6,0,0,0,4,1,0,0,0
2327,Sep-19,4929,3619,6,6,0,0,0,4,4,0,0,0
2328,Mar-19,57251,34201,7,6,0,0,0,5,4,0,0,0
2329,Sep-19,10793,11140,6,6,0,0,0,1,4,0,0,0
2331,Oct-19,95375,7479,7,6,0,0,0,6,4,0,0,0
2332,Jul-19,3765,1863628,6,6,0,0,0,1,1,0,0,0
2336,Sep-19,3462,4004,6,6,0,0,0,1,0,0,0,0
2338,Sep-19,4072,3608,5,6,6,0,0,7,1,4,0,0
2339,Jul-19,4726,2087254,6,6,0,0,0,3,1,0,0,0
2340,Oct-19,2544742,3850,6,7,0,0,0,0,5,0,0,0
2341,Jun-19,53292,1393213,6,7,0,0,0,4,6,0,0,0
2343,Oct-19,3884,51289,6,7,0,0,0,3,6,0,0,0
2344,Mar-19,11767,10793,6,6,0,0,0,3,3,0,0,0
2345,Oct-19,10850,158276,6,6,0,0,0,1,3,0,0,0
2346,Nov-19,1863628,3850,6,6,0,0,0,4,2,0,0,0
2347,Feb-19,11370,92088,1,7,6,0,0,6,5,2,0,0
2349,Sep-19,58232,167901,6,6,6,0,0,7,4,4,0,0
2350,Apr-19,10695,45507,6,6,0,0,0,2,3,0,0,0
2351,Aug-19,60156,3466,7,6,0,0,0,6,1,0,0,0
2352,Nov-19,57433,3460,7,6,0,0,0,6,3,0,0,0
2353,Oct-19,252064,79636,3,6,6,0,0,6,2,2,0,0
2354,Mar-19,10759,28145,6,3,6,0,0,4,6,4,0,0
2355,Dec-19,59434,44970,7,6,0,0,0,6,3,0,0,0
2356,Mar-19,11666,10695,7,6,0,0,0,5,3,0,0,0
2358,Nov-19,4464,2095984,6,7,0,0,0,4,6,0,0,0
2359,Aug-19,53840,206806,6,6,6,0,0,7,3,1,0,0
2362,Jul-19,67431,28431,6,6,0,0,0,2,3,0,0,0
2363,Jun-19,2611182,191841,5,6,6,0,0,7,4,2,0,0
2367,Aug-19,10793,268261,6,7,0,0,0,1,6,0,0,0
2368,Oct-19,3499,3654,7,6,0,0,0,5,4,0,0,0
2369,Aug-19,82405,10286,6,6,0,0,0,4,2,0,0,0
2372,Mar-19,268262,10794,6,6,0,0,0,3,3,0,0,0
2373,Feb-19,219786,84281,6,2,7,0,0,4,6,6,0,0
2376,Sep-19,4611,2095338,7,6,0,0,0,5,1,0,0,0
2378,Aug-19,2500037,170788,7,7,0,0,0,6,6,0,0,0
2380,Sep-19,3558,2590128,4,7,6,0,0,6,6,1,0,0
2382,Aug-19,1607950,10789,7,6,0,0,0,5,0,0,0,0
2383,Oct-19,28298,94598,6,6,0,0,0,2,1,0,0,0
2385,Feb-19,4690,3466,6,4,6,0,0,4,6,3,0,0
2386,Aug-19,56823,54130,7,6,0,0,0,5,3,0,0,0
2388,Aug-19,52873,1398938,7,6,0,0,0,6,2,0,0,0
2389,Aug-19,28399,2230756,3,6,6,0,0,6,0,4,0,0
2390,Jan-19,206796,206781,6,6,0,0,0,1,4,0,0,0
2391,Oct-19,73237,3993,6,7,0,0,0,2,6,0,0,0
2392,Aug-19,2005359,49924,6,7,7,0,0,7,6,6,0,0
2393,Jan-19,58232,10339,7,7,0,0,0,6,6,0,0,0
2394,Jul-19,1398938,4707,7,6,0,0,0,6,4,0,0,0
2396,Mar-19,100217,77442,3,6,6,0,0,6,3,4,0,0
2397,Oct-19,1194009,4169,6,6,0,0,0,1,1,0,0,0
2398,Oct-19,4075,2525708,3,6,6,0,0,6,4,1,0,0
2400,Sep-19,71334,56587,6,6,0,0,0,2,2,0,0,0
2401,Nov-19,65230,84505,7,7,0,0,0,5,6,0,0,0
2403,Jul-19,84513,10292,2,7,6,0,0,6,6,4,0,0
2404,Oct-19,52833,56021,6,6,0,0,0,4,0,0,0,0
2406,Jul-19,51794,54171,7,6,0,0,0,5,3,0,0,0
2408,Mar-19,45027,2114659,6,6,0,0,0,3,2,0,0,0
2410,Nov-19,141998,2600323,6,6,0,0,0,1,1,0,0,0
2411,Oct-19,27335,182464,7,6,0,0,0,5,0,0,0,0
2412,Oct-19,59419,46561,4,6,6,0,0,6,4,2,0,0
2415,Mar-19,51297,7479,3,6,6,0,0,6,0,3,0,0
2416,Oct-19,235621,207037,6,6,0,0,0,4,4,0,0,0
2418,Oct-19,167878,70414,7,6,0,0,0,6,2,0,0,0
2419,Jan-19,1969408,10788,6,6,0,0,0,3,0,0,0,0
2422,Sep-19,11035,2602428,6,5,6,0,0,1,7,1,0,0
2423,Jul-19,60157,142094,6,7,0,0,0,1,6,0,0,0
2424,Sep-19,1607952,2596786,6,6,7,0,0,4,7,6,0,0
2425,Jan-19,57418,83015,6,2,6,0,0,3,6,4,0,0
2426,Jul-19,84505,2035428,3,6,7,0,0,6,3,5,0,0
2427,Jul-19,208113,1444784,7,6,0,0,0,6,3,0,0,0
2429,Oct-19,176778,2526148,7,7,0,0,0,5,5,0,0,0
2430,Sep-19,34144,11063,7,6,0,0,0,5,4,0,0,0
2431,Jan-19,3686,3607,7,4,6,0,0,6,6,3,0,0
2434,Jul-19,42919,2104153,7,7,0,0,0,6,5,0,0,0
2435,Aug-19,55282,204410,6,6,0,0,0,4,3,0,0,0
2436,Sep-19,1570645,4487,6,0,6,0,0,3,6,4,0,0
2437,Oct-19,28085,51288,4,6,6,0,0,6,3,0,0,0
2438,Aug-19,11356,11095,6,6,0,0,0,2,3,0,0,0
2439,Jan-19,4560,3959,6,6,0,0,0,4,2,0,0,0
2440,Oct-19,198546,3464,7,6,0,0,0,5,2,0,0,0
2442,Nov-19,4047,4401,6,7,0,0,0,4,5,0,0,0
2443,Aug-19,1194009,4021,7,6,0,0,0,5,1,0,0,0
2444,Feb-19,28145,10248,6,7,0,0,0,4,5,0,0,0
2446,Jan-19,240231,3490,7,6,0,0,0,5,0,0,0,0
2447,Jul-19,3469,1194009,7,4,7,0,0,6,6,6,0,0
2448,Aug-19,3699,55419,4,6,6,0,0,6,1,0,0,0
2449,Mar-19,11042,11558,6,6,0,0,0,2,4,0,0,0
2450,Sep-19,60718,10063,4,6,6,0,0,6,4,4,0,0
2451,Oct-19,11134,10352,7,2,6,0,0,6,6,3,0,0
2452,Feb-19,200399,3832,6,7,0,0,0,4,6,0,0,0
2454,Oct-19,179979,114471,6,6,0,0,0,4,3,0,0,0
2455,Nov-19,64324,3882,6,3,7,0,0,3,6,6,0,0
2457,Oct-19,4053,65230,6,6,0,0,0,4,2,0,0,0
2458,Sep-19,85223,41562,6,6,0,0,0,4,2,0,0,0
2459,Jan-19,11349,2035498,7,6,0,0,0,5,2,0,0,0
2460,Oct-19,4445,3558,6,6,0,0,0,4,0,0,0,0
2462,Nov-19,98989,55851,1,7,6,0,0,6,5,2,0,0
2463,Mar-19,53840,34037,6,6,0,0,0,2,3,0,0,0
2464,Sep-19,11042,24836,6,7,0,0,0,4,6,0,0,0
2466,Mar-19,196974,235621,6,3,6,0,0,4,6,4,0,0
2467,Jul-19,1083703,67412,6,6,6,0,0,7,3,4,0,0
2469,Sep-19,27273,4072,6,7,0,0,0,3,6,0,0,0
2470,Jun-19,230116,919337,6,3,7,0,0,4,6,5,0,0
2473,Sep-19,10537,81943,6,6,0,0,0,4,3,0,0,0
2474,Jul-19,195354,2526148,6,6,0,0,0,3,2,0,0,0
2475,Apr-19,10297,10789,2,7,6,0,0,6,6,4,0,0
2477,Feb-19,70649,10322,6,4,7,0,0,4,6,5,0,0
2478,May-19,2516571,4464,6,7,0,0,0,2,5,0,0,0
2479,Mar-19,191910,10292,6,6,0,0,0,3,1,0,0,0
2482,Aug-19,1984892,2391589,6,6,0,0,0,4,0,0,0,0
2483,Aug-19,11695,11161,6,6,0,0,0,1,1,0,0,0
2484,Mar-19,77442,11348,2,7,7,0,0,6,6,5,0,0
2485,Sep-19,10473,70649,6,7,0,0,0,3,5,0,0,0
2486,Aug-19,196974,52341,4,6,7,0,0,6,3,5,0,0
2488,Oct-19,58272,11342,6,6,0,0,0,3,4,0,0,0
2490,Aug-19,53374,224678,6,7,0,0,0,2,5,0,0,0
2491,Jul-19,3994,2590128,7,6,0,0,0,5,3,0,0,0
2492,Oct-19,1740216,1601923,6,6,0,0,0,4,2,0,0,0
2496,Jul-19,51259,60718,6,6,0,0,0,3,4,0,0,0
2497,Jul-19,10469,11042,6,6,0,0,0,3,2,0,0,0
2500,Aug-19,198546,3659,5,6,6,0,0,7,2,3,0,0
2502,May-19,49979,2103919,6,6,0,0,0,4,4,0,0,0
2505,Nov-19,3608,57251,3,7,6,0,0,6,6,4,0,0
2508,Mar-19,51288,3597,2,7,6,0,0,6,5,3,0,0
2509,Jun-19,4464,303997,3,6,6,0,0,6,3,4,0,0
2510,Aug-19,219786,10246,5,6,6,0,0,7,3,4,0,0
2511,Sep-19,3466,3654,4,7,6,0,0,6,6,4,0,0
2512,Oct-19,57541,265169,6,6,0,0,0,3,1,0,0,0
2515,Sep-19,2005359,3943,6,6,0,0,0,3,2,0,0,0
2516,Nov-19,55282,3659,3,7,7,0,0,6,6,6,0,0
2518,Aug-19,10274,58235,6,2,6,0,0,4,6,3,0,0
2520,Feb-19,10850,52003,6,6,0,0,0,1,0,0,0,0
2522,Mar-19,398304,11558,6,2,6,0,0,3,6,4,0,0
2523,Sep-19,1008596,3699,6,6,0,0,0,2,1,0,0,0
2524,Feb-19,3961,49953,7,6,6,0,0,6,7,4,0,0
2525,Oct-19,57529,1554636,6,7,0,0,0,3,5,0,0,0
2526,Sep-19,51288,1398935,6,7,0,0,0,4,5,0,0,0
2527,Aug-19,1969408,11095,6,6,0,0,0,4,2,0,0,0
2528,Mar-19,10383,1969408,7,6,0,0,0,5,3,0,0,0
2529,Mar-19,253894,1398939,6,6,0,0,0,3,2,0,0,0
2530,Sep-19,58289,4190,6,3,6,0,0,4,6,4,0,0
2531,Aug-19,3994,2108184,6,6,6,0,0,3,2,3,0,0
2532,Sep-19,182561,245425,6,6,0,0,0,0,0,0,0,0
2533,Sep-19,205032,2566922,6,6,6,0,0,7,4,4,0,0
2535,Aug-19,3723,7479,6,6,0,0,0,4,3,0,0,0
2536,Mar-19,53840,1984892,3,6,6,0,0,6,3,4,0,0
2537,Jul-19,51794,1711873,6,6,0,0,0,3,2,0,0,0
2538,Dec-19,1729135,1707534,6,4,6,0,0,2,6,3,0,0
2539,Mar-19,206783,51288,6,6,0,0,0,1,4,0,0,0
2540,Aug-19,3993,206796,6,3,7,0,0,4,6,6,0,0
2542,Sep-19,249399,2611367,2,6,6,0,0,6,3,0,0,0
2543,Mar-19,77442,10766,4,6,6,0,0,6,0,4,0,0
2546,Sep-19,70649,11346,6,7,0,0,0,2,5,0,0,0
2548,Oct-19,100217,71334,6,6,6,0,0,7,2,2,0,0
2549,Sep-19,2095346,2093825,3,7,7,0,0,6,6,6,0,0
2550,Feb-19,167901,10751,6,7,0,0,0,2,5,0,0,0
2551,Dec-19,2611772,1763050,2,6,6,0,0,6,3,4,0,0
2552,Feb-19,51547,52345,6,6,0,0,0,4,2,0,0,0
2553,Feb-19,3863,2516571,6,6,0,0,0,2,3,0,0,0
2554,Feb-19,49875,3605,6,6,0,0,0,3,4,0,0,0
2555,Aug-19,247320,308451,6,6,6,0,0,4,7,1,0,0
2556,Aug-19,2526148,1726478,7,6,0,0,0,6,3,0,0,0
2557,Nov-19,1398938,3486,3,6,6,0,0,6,2,2,0,0
2559,Aug-19,4633,276734,6,6,0,0,0,3,2,0,0,0
2561,Feb-19,58272,10250,6,6,0,0,0,4,2,0,0,0
2563,Mar-19,11134,57418,3,6,6,0,0,6,0,1,0,0
2565,Jun-19,1625971,27273,6,6,0,0,0,4,4,0,0,0
2566,Nov-19,69327,1962576,6,6,0,0,0,2,1,0,0,0
2568,Aug-19,45027,114452,6,2,6,0,0,4,6,2,0,0
2569,Aug-19,4690,1399808,6,5,6,0,0,3,7,4,0,0
2570,Sep-19,2114659,59434,6,6,0,0,0,4,4,0,0,0
2571,Aug-19,55282,3605,6,6,0,0,0,4,3,0,0,0
2572,Oct-19,2093825,114471,7,6,0,0,0,5,4,0,0,0
2574,Oct-19,247320,55849,6,6,0,0,0,4,2,0,0,0
2575,Mar-19,1736726,10319,6,6,0,0,0,4,0,0,0,0
2576,Feb-19,3878,4193,6,6,0,0,0,3,3,0,0,0
2577,Oct-19,3608,3686,6,6,0,0,0,2,4,0,0,0
2578,Aug-19,2005359,198546,7,6,4,6,7,6,4,6,7,6
2579,Aug-19,28145,52345,6,6,0,0,0,4,3,0,0,0
2580,Mar-19,151401,3718,7,7,0,0,0,6,5,0,0,0
2581,Jan-19,4417,51794,7,6,0,0,0,6,3,0,0,0
2582,Feb-19,7479,3701,6,7,0,0,0,4,6,0,0,0
2585,Sep-19,58235,114452,7,6,0,0,0,6,2,0,0,0
2587,Feb-19,151401,206781,7,6,0,0,0,5,4,0,0,0
2589,Jun-19,2204585,2086499,7,6,7,0,0,5,7,5,0,0
2590,Jan-19,204410,4560,6,7,4,6,0,4,6,6,4,0
2591,Sep-19,830070,960543,6,6,0,0,0,4,1,0,0,0
2593,Aug-19,1940917,3495,6,6,6,0,0,7,3,4,0,0
2594,Aug-19,53840,224134,6,6,6,0,0,7,4,2,0,0
2597,Nov-19,3673,51701,6,6,6,0,0,4,7,3,0,0
2598,Oct-19,1740216,27182,6,7,0,0,0,4,6,0,0,0
2600,Aug-19,3597,275132,6,6,0,0,0,4,2,0,0,0
2601,Nov-19,3746,5218,6,2,6,0,0,1,6,2,0,0
2602,Aug-19,3871,3700,7,3,7,6,0,5,6,6,4,0
2604,Sep-19,28399,42469,6,6,0,0,0,1,4,0,0,0
2605,May-19,65638,1711873,3,6,6,0,0,6,4,2,0,0
2606,Aug-19,53374,53255,6,6,0,0,0,3,3,0,0,0
2607,Oct-19,3617,373773,6,6,0,0,0,4,2,0,0,0
2608,Feb-19,10819,1685942,3,7,6,0,0,6,5,4,0,0
2610,Nov-19,51256,5164,7,6,0,0,0,5,3,0,0,0
2611,Mar-19,51304,10346,4,6,6,0,0,6,1,0,0,0
2613,Sep-19,1398935,3673,6,6,0,0,0,2,3,0,0,0
2614,Oct-19,70649,268261,6,6,0,0,0,3,2,0,0,0
2615,Aug-19,11466,1609206,6,7,0,0,0,4,6,0,0,0
2616,Jun-19,2596786,286985,5,7,7,0,0,7,6,6,0,0
2617,Sep-19,2555953,240233,6,4,6,0,0,1,6,4,0,0
2618,Oct-19,3766,1398938,6,6,0,0,0,4,2,0,0,0
2620,Nov-19,27182,806774,7,7,0,0,0,6,6,0,0,0
2621,Oct-19,4633,1863628,6,6,0,0,0,4,4,0,0,0
2622,Sep-19,50772,167878,7,6,0,0,0,6,1,0,0,0
2623,Oct-19,11361,11247,7,3,6,0,0,5,6,3,0,0
2624,Sep-19,11359,11666,7,7,0,0,0,5,6,0,0,0
2626,Jul-19,27182,80810,6,3,6,0,0,3,6,2,0,0
2627,Feb-19,3761,151401,3,6,6,0,0,6,0,0,0,0
2629,Jan-19,3695,3686,7,6,7,0,0,6,7,6,0,0
2631,Mar-19,53149,60157,6,3,6,0,0,4,6,3,0,0
2633,Nov-19,1083703,169560,6,6,0,0,0,3,2,0,0,0
2634,Aug-19,10277,42381,6,2,6,0,0,2,6,2,0,0
2636,Jan-19,3570,3702,7,6,7,0,0,6,3,6,0,0
2637,Oct-19,72527,2533386,6,6,0,0,0,3,4,0,0,0
2638,Jan-19,3475,51296,6,6,6,0,0,7,2,3,0,0
2639,Sep-19,4929,70414,4,6,7,0,0,6,3,5,0,0
2641,Jun-19,1444784,2245575,6,6,0,0,0,2,4,0,0,0
2642,Jul-19,55419,2095984,6,6,0,0,0,4,3,0,0,0
2643,Feb-19,91959,70522,4,6,6,0,0,6,2,2,0,0
2645,Oct-19,3617,1398945,6,6,0,0,0,4,0,0,0,0
2646,Aug-19,398304,281134,6,6,0,0,0,2,4,0,0,0
2649,Oct-19,4299,273950,6,4,6,0,0,4,6,4,0,0
2650,Mar-19,55282,3644,6,1,6,0,0,4,6,3,0,0
2651,Sep-19,203816,3498,6,6,6,0,0,7,3,4,0,0
2652,Aug-19,142720,10703,6,6,0,0,0,3,1,0,0,0
2653,Aug-19,54351,52294,6,6,0,0,0,3,3,0,0,0
2654,Feb-19,167901,10286,6,2,7,0,0,4,6,6,0,0
2655,Nov-19,3982,96338,6,6,0,0,0,4,4,0,0,0
2657,Nov-19,2536184,39539,5,6,6,0,0,7,4,2,0,0
2658,Jun-19,4190,4053,6,7,0,0,0,2,5,0,0,0
2659,Sep-19,79623,233913,6,6,0,0,0,1,3,0,0,0
2660,Jul-19,1740216,41668,6,7,6,0,0,7,6,3,0,0
2662,Aug-19,3481,60157,3,6,6,6,0,6,4,3,4,0
2663,Jul-19,2085750,1157738,6,7,0,0,0,0,6,0,0,0
2666,Sep-19,223621,191910,6,6,0,0,0,4,2,0,0,0
2667,Oct-19,224134,4417,6,7,0,0,0,4,6,0,0,0
2668,Jan-19,11359,2611772,7,6,0,0,0,6,4,0,0,0
2669,Sep-19,10274,11095,6,6,0,0,0,2,4,0,0,0
2673,Aug-19,53449,218163,6,6,0,0,0,1,3,0,0,0
2674,Sep-19,74911,2595933,6,6,0,0,0,1,0,0,0,0
2676,Jan-19,1964059,2516689,6,6,0,0,0,2,1,0,0,0
2677,Dec-19,11342,50083,6,6,0,0,0,1,3,0,0,0
2678,May-19,56735,2022459,6,6,0,0,0,1,2,0,0,0
2679,Nov-19,52294,4205,6,6,0,0,0,2,4,0,0,0
2680,Feb-19,206781,3495,7,1,6,0,0,6,6,4,0,0
2681,Aug-19,10378,33118,6,6,0,0,0,3,3,0,0,0
2682,Oct-19,3478,3495,6,6,0,0,0,3,2,0,0,0
2684,Nov-19,10305,11356,7,6,0,0,0,5,3,0,0,0
2685,Sep-19,3605,1398929,6,7,0,0,0,2,5,0,0,0
2686,Aug-19,10403,10793,6,6,0,0,0,3,2,0,0,0
2688,Sep-19,74682,54460,6,6,0,0,0,4,2,0,0,0
2689,May-19,1940917,57529,6,6,0,0,0,1,0,0,0,0
